"id","Product Title","Product Price","Product Original Price","Product Discount","Product URL","Product Image","Product Rating","Store Name","Store URL","Store ID","Total Sales","Ship From","Store Member ID","Trade Info","Sold Count","Shipping","Launch Time","Company Name"
"3256812372140812","Rising Bread Set, Hawaiian Roll, Slow Rising Squishy, Foam Stress Relief Toy, Party Favor Gift,PU Materia Fidget Toy For Office Or Party Favor","US $2.78","US $17.38","84%","https://aliexpress.com/item/3256812372140812.html","https://ae-pic-a1.aliexpress-media.com/kf/Sb9707570d4b24809ab0f5692fe10479ce.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-21 0:00:00","Not Available"
"3256812409960475","Cat Paw Squishy Blind Box, Mystery Soft Squeeze Toy, Stress Relief Sensory Gift for","US $54.38","US $162.20","66%","https://aliexpress.com/item/3256812409960475.html","https://ae-pic-a1.aliexpress-media.com/kf/Sf56caf532ccb416e84685cb916ca9a2fT.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812393556167","Strawberry & Blueberry Souffle Cream Squishies, Realistic Cake Squishy Stress Relief Toy, Perfect Gift For Holidays, Birthdays, Christmas, And Parties","US $3.44","US $11.46","70%","https://aliexpress.com/item/3256812393556167.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd9679759ce854b4e8bd1ada6906280bcC.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-23 0:00:00","Not Available"
"3256812394754384","2-Pack Taba Squishy Cat Paw Sensory Fidget Toys Adults, Anxiety Stress Relief Squeeze Toy, Soft Cute Kawaii Squishy's for Desk,","US $39.68","US $132.27","70%","https://aliexpress.com/item/3256812394754384.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa9e4f614402644c8b6d6d8ed0c6f6650t.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812379305694","Caramel Color Cloud Bread Slow Rebound Pinch Music Decompression Vent Toy squishy Decompression","US $11.28","US $37.60","70%","https://aliexpress.com/item/3256812379305694.html","https://ae-pic-a1.aliexpress-media.com/kf/S8fb2eff8a6d14561b85214d2b5ae3617l.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-22 0:00:00","Not Available"
"3256812399799654","New product tasting price Stress Balls-Gumdrop Squishy Stress for and Adults, Super Solid Squeeze Ball, Sensory for Stress Reli","US $22.01","US $137.56","84%","https://aliexpress.com/item/3256812399799654.html","https://ae-pic-a1.aliexpress-media.com/kf/S64f23391c73641bdb727194a64c90907o.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394684509","New product tasting price Taba Squishy Fidget Toys 2Pcs, Stress Relief Sensory Squeeze Toys for 4-8 8-2, Kawaii Taba Squishies","US $39.68","US $132.27","70%","https://aliexpress.com/item/3256812394684509.html","https://ae-pic-a1.aliexpress-media.com/kf/S24bcdbcc114a4328b403675edf186dd7R.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394606872","New product tasting price Hamee Pusheen The Cat [Kitchen Series] Cute Water Filled Squishy Toy [Birthday Gift Bags, Party Favor","US $43.65","US $145.51","70%","https://aliexpress.com/item/3256812394606872.html","https://ae-pic-a1.aliexpress-media.com/kf/S2b9a3426390d46248dca49f7a5d3a2f2m.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394559090","Popsicle Squishy Squeeze Toys, Malt Sugar Ice Cream Squishies Slow Rising Sensory Fidget Travel Toys for Adults,,and Teens Summ","US $39.68","US $132.27","70%","https://aliexpress.com/item/3256812394559090.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd74964b1e7fb4926992c68fc6a889d2eh.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812399814020","4 Pcs Fruit Taba Squishy Toys, Soft Squeeze Fidgets, Banana, Grape, Strawberry, Peach Fufu Squishy Toys, Cute Taba Squishy Toys","US $40.22","US $211.71","81%","https://aliexpress.com/item/3256812399814020.html","https://ae-pic-a1.aliexpress-media.com/kf/Seea2f8408fd64f1594251ede5aa59374m.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812400259172","Cubeez Squishy Stress Cubes 4 Pack Sensory Fidget Toys for Fun Stretchy Squeeze Stress Balls Colorful Ice Cube Squishies Calmin","US $72.54","US $216.32","66%","https://aliexpress.com/item/3256812400259172.html","https://ae-pic-a1.aliexpress-media.com/kf/S9cbb57a5c2d54d65a57069e736cf2536M.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812394722579","200 Pcs Mochi Squishy Toys, Kawaii Squishies Bulk Party Favors for 4-8 8-2 Boys Girls Toddlers Teens, Gifts for Eastet Egg Fill","US $119.12","US $397.07","70%","https://aliexpress.com/item/3256812394722579.html","https://ae-pic-a1.aliexpress-media.com/kf/S329a87c33fc94b17881efa26d28c5125Q.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812400602569","Squisheez Axolotl 4Pack - Mini Squishy Animal Toys for Stress Relief - Fun and Cute Toys for and Adults - Kawaii Squishies in P","US $81.61","US $243.38","66%","https://aliexpress.com/item/3256812400602569.html","https://ae-pic-a1.aliexpress-media.com/kf/S819483d832de4077ba47665fe4460518M.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812394710324","New product tasting price Ice Cube Fidget Toys, Ice Cube Marine Shells Squishy Toy for Adults, Stress Cube Marine Style Shells,","US $39.68","US $132.27","70%","https://aliexpress.com/item/3256812394710324.html","https://ae-pic-a1.aliexpress-media.com/kf/S599bd032588a47618671d09a32a892602.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812405666136","20 Pack Squishy Stress Cubes Fidget Toys, Squishy Ball, Squishy Fidget Toys for Anxiety Relief, Squeeze Balls for Adults, Party","US $72.54","US $216.32","66%","https://aliexpress.com/item/3256812405666136.html","https://ae-pic-a1.aliexpress-media.com/kf/S36d51f41d0b24238b971b2534fdefbb5i.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812394590798","New product tasting price Squishy Sensory Toys for Toddlers: Super Soft and Textured Sensory Fidget Toy for Autistic Special Ne","US $21.16","US $132.27","84%","https://aliexpress.com/item/3256812394590798.html","https://ae-pic-a1.aliexpress-media.com/kf/Seb88fa7c8b494c9382c8ce49c4b404e4x.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394720411","New product tasting price Funny Stress Balls for Adults - Zen Style Squishy Squeeze Toy, Hilarious Gag Gift for Coworkers, Men","US $31.74","US $105.79","70%","https://aliexpress.com/item/3256812394720411.html","https://ae-pic-a1.aliexpress-media.com/kf/Sdb1aedc887be4580a40b938b77bcde96Y.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812399935302","New product tasting price Stress Cube Squishy Toy, .97 Inch Slow Rising Fidget Stress Ball with Flow Texture Inside, Anxiety Re","US $27.76","US $92.55","70%","https://aliexpress.com/item/3256812399935302.html","https://ae-pic-a1.aliexpress-media.com/kf/S2ca2e31b9ff9448dbd28c1f199b27ce2T.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812387041351","Squishy Slow Rebound Soft Bread Squeeze Toy, Cake PU Slow Rebound, Creative Small Gift, New Year Gift, April Fool's Day Gift, Holiday Gift, Perfect Gift, Christmas Gift, Easter Basket Filler (14+ Adult)","US $4.51","US $15.02","70%","https://aliexpress.com/item/3256812387041351.html","https://ae-pic-a1.aliexpress-media.com/kf/S9ac0322d7b184a3ba44dc75d5bcab7a7a.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-22 0:00:00","Not Available"
"3256812394447141","New product tasting price 2 Pack Fidget Stress Balls for Adults, Cute Octopus Stress Sensory Stress Ball, Bulk Squishy Squeeze","US $53.98","US $179.93","70%","https://aliexpress.com/item/3256812394447141.html","https://ae-pic-a1.aliexpress-media.com/kf/S8165484c7361439c8ed545e2d47db647q.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394646919","JOYIN 24 Pcs Kawaii Taba Squishy Toy Keychains, Assorted Animal and Food Squishy Toy, Individually Wrapped TPR Fidget Toys for","US $33.94","US $238.19","85%","https://aliexpress.com/item/3256812394646919.html","https://ae-pic-a1.aliexpress-media.com/kf/Sf648b84d9b9c45539efa2f9a6238b7825.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394688711","Flex Rubber for Taba Squishy Kit, All-in-one Beginner Kit for Squishy Maker, with 6oz Silicone Gel, Hamster/Capybara/Rabbit/Chi","US $119.12","US $397.07","70%","https://aliexpress.com/item/3256812394688711.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa08fd7bd50c44261a551582ba7bd894ak.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394546999","New product tasting price Zodiac Squeezable Series Blind Box Figure, Random Design Bear Slow Rising Squishy Toy, Cute Stress Re","US $55.17","US $183.90","70%","https://aliexpress.com/item/3256812394546999.html","https://ae-pic-a1.aliexpress-media.com/kf/Se35515365df24264b53a84551e98001aa.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394638461","New product tasting price Calma Llama Stress Relief Toy Unique Stress Balls for Adults and Teenagers - Animal Squishy Fidget To","US $55.41","US $184.70","70%","https://aliexpress.com/item/3256812394638461.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa100bb16a9dd4b87b7bc588e9811d656a.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812410029093","Stress Hog Toy - Unique Stress Balls for Adults and Teenagers Squishy Fidget Toys for Anxiety - Cool Desk Accessories Cute Hedg","US $63.28","US $188.72","66%","https://aliexpress.com/item/3256812410029093.html","https://ae-pic-a1.aliexpress-media.com/kf/Sadc88de0be194f9facd1bc13424106faH.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812409920751","20Pack Stress Balls, Squishy Balls, Squeeze Balls for Adults, Stress Relief Balls, Prize Box Stuffers, Party Favors","US $101.56","US $302.90","66%","https://aliexpress.com/item/3256812409920751.html","https://ae-pic-a1.aliexpress-media.com/kf/S15822b652a924688920b7314f80eb515K.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812399833809","New product tasting price 3Pcs Taba Squishies Fidget Toys, Stress Balls for and Adults, Squishies Stress Cube, Sensory Toys for","US $111.14","US $370.46","70%","https://aliexpress.com/item/3256812399833809.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd7c0ce05147c4101ae0ed12337476e65X.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812399915375","New product tasting price 3 Pack Slow-Rise Stress Relief Strong Sensory Toys for and Adults, Color-Changing Squishy Fidget Ball","US $51.60","US $171.99","70%","https://aliexpress.com/item/3256812399915375.html","https://ae-pic-a1.aliexpress-media.com/kf/Sb846267ffa014a96a4f6d077701713b9F.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812399993259","80 Pack Squishy Toys, Kawaii Party Favors for 3-5, 4-8, 8-2, Treasure Box Toys for Classroom Prizes, Mini Birthday Gifts Goodie","US $71.46","US $238.19","70%","https://aliexpress.com/item/3256812399993259.html","https://ae-pic-a1.aliexpress-media.com/kf/Sc666c2c6e57946fb803a8fc12fbcfe8a1.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812415655289","Dumpling Fidget Squishies, Mystery Squishy Fidget Dumpling Box, Squeeze Toys for Anxiety Stress Relief, Blow Bubbles Dumplings","US $40.78","US $121.62","66%","https://aliexpress.com/item/3256812415655289.html","https://ae-pic-a1.aliexpress-media.com/kf/S2dcd052b2ecb48c3a364baf519a34776Q.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812295944869","Super Jumbo Strawberry Squishi Cream Scented Squishy Slow Rising Antistress Toy Kids Grownups Squeeze Squishy Toys 11.5*9 CM","US $9.56","US $31.88","70%","https://aliexpress.com/item/3256812295944869.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd9fe38eaaf39406f967b8109dbd4e1d3f.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-10 0:00:00","Not Available"
"3256812394624749","New product tasting price 8 Styles Squishy Blind Box, Random Stress Balls Fidget Toys Anxiety Relief 8 Styles Mystery Box Squis","US $95.29","US $317.63","70%","https://aliexpress.com/item/3256812394624749.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa5d886cb7eb8451e958bca1b41f6534dI.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812411240192","Space Man Squishy Tabas Astronaut Squeeze Fidget Toy Stress Ball Pinch Anti-stress Squishy Toys For Birthday Gifts Party Favors","US $6.58","US $19.63","66%","https://aliexpress.com/item/3256812411240192.html","https://ae-pic-a1.aliexpress-media.com/kf/Sf55b271a8c9f45b688e159138760b1cf5.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812394554921","New product tasting price 30 Pack Squishy Toys, Kawaii Party Favors for 3-5, 4-8, 8-2, Treasure Box Toys for Classroom Prizes,","US $47.62","US $158.75","70%","https://aliexpress.com/item/3256812394554921.html","https://ae-pic-a1.aliexpress-media.com/kf/Sad8efd878df94df1abdec4ddeabe2596Y.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812395769970","Peanut Shaped Silicone Squishy Stress Relief Toy Soft Squeeze for Adults Women Party Birthday Easter Halloween Christmas Gift","US $5.89","US $19.63","70%","https://aliexpress.com/item/3256812395769970.html","https://ae-pic-a1.aliexpress-media.com/kf/S804a35af113f410289360f72b47936dbg.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-23 0:00:00","Not Available"
"3256812375737123","Squishy Blind Box Toy, Cute Cube Ocean Animal Fidget, Random Surprise Sensory Squeeze Stress Relief Gift Kids Adults","US $22.00","US $73.32","70%","https://aliexpress.com/item/3256812375737123.html","https://ae-pic-a1.aliexpress-media.com/kf/Sded23cca7d594077a79267b04af35c98m.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","1 sold","1","Free","2026-06-22 0:00:00","Not Available"
"3256812409900748","Funny Stress Balls for Adults - Zen Style Squishy Squeeze Toy, Hilarious Gag Gift for Coworkers, Men and Women Unique Stress Re","US $36.24","US $108.09","66%","https://aliexpress.com/item/3256812409900748.html","https://ae-pic-a1.aliexpress-media.com/kf/Se3d50b2db5c04aabbe0a8ea30f0da9d8X.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812405795750","Slow Rising Squishy Cube Fidget Toy - Stress Relief Anxiety Squeeze Toy, Premium Decompression Sensory Tool for Office, for Fri","US $45.32","US $135.15","66%","https://aliexpress.com/item/3256812405795750.html","https://ae-pic-a1.aliexpress-media.com/kf/Sc34c267a7f664cd7bc6c8ee6abc89079j.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812394770258","Magic Water Elf Toy Kit Squishies for,20 Gels and 0 Molds, Magic Gel Water Pets Sensory DIY Craft Kit, Party Favors and Summer","US $107.20","US $357.35","70%","https://aliexpress.com/item/3256812394770258.html","https://ae-pic-a1.aliexpress-media.com/kf/S0b24f899aaa6459c99e60844ee78e174H.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394638488","New product tasting price PolySquish Discovery Series - Blind Box- Mystery Squishy - Color Mixing Sensory Stress Relief Toy - T","US $47.50","US $158.35","70%","https://aliexpress.com/item/3256812394638488.html","https://ae-pic-a1.aliexpress-media.com/kf/S6ea8d826b0614a648198235f4f24c4b7g.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812394576780","New product tasting price 24 Pack Axolotl Slow Squishy Toys Soft Stress Relief Fidgets Toys for Boys Girls Party Favors Novelty","US $40.22","US $211.71","81%","https://aliexpress.com/item/3256812394576780.html","https://ae-pic-a1.aliexpress-media.com/kf/S2939dc0a68004320b84c6dd7e3432961h.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812405856550","Cute Goldfish Squishy Squeeze Toy Soft Sticky Pinch Toy Slow Rising Stress Relief Antistress Toy for Kids and Adults","US $6.58","US $19.63","66%","https://aliexpress.com/item/3256812405856550.html","https://ae-pic-a1.aliexpress-media.com/kf/S1a43ec6a221a447fa7059da6866ab7e4H.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812405842717","Strawberry double-layer toast Cake Taba Squishy Slow Rebound Wet and Soft Sticky Cake Pinching Decompression Hand Relax Toy Gift","US $6.58","US $19.63","66%","https://aliexpress.com/item/3256812405842717.html","https://ae-pic-a1.aliexpress-media.com/kf/S6004405b336a4134a3a83c2922a308ebM.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812415677939","Glitter Dumpling Squishy Blind Box Pack Cute Bun Stress Relief Fidget Set, Soft Squeeze Decompression Dough 2","US $89.81","US $267.86","66%","https://aliexpress.com/item/3256812415677939.html","https://ae-pic-a1.aliexpress-media.com/kf/S7b531326cca6488f879a37cad190dc5fA.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812425296756","1 Pcs Lucky Star Bread Super Soft Slow-Rising Squishies Toy Artificial Bread Stress Toy Simulating Fo","US $4.15","US $12.37","66%","https://aliexpress.com/item/3256812425296756.html","https://ae-pic-a1.aliexpress-media.com/kf/S28de9b468a5e48a1a6fd4f1e8c1aafe2A.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-28 0:00:00","Not Available"
"3256812411306080","Pink Yellow Juicy Peach Squishy Toy Anti-Stress Slow Rising Fruit Pinch Squeeze Stress Reliever Toys Fun Design Squeezable Toys","US $6.58","US $19.63","66%","https://aliexpress.com/item/3256812411306080.html","https://ae-pic-a1.aliexpress-media.com/kf/Sadd4474f632a478eb77aaafb8ccf51eaj.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812415860569","Glitter Baozi Squishies Stress Ball with Basket, 3.74in Dumplings Squishies Squeeze Toy, Soft Decompression Dough Stress Toys,","US $58.88","US $175.60","66%","https://aliexpress.com/item/3256812415860569.html","https://ae-pic-a1.aliexpress-media.com/kf/S74bca50e9f864add85fd0306387256e3L.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-27 0:00:00","Not Available"
"3256812410262697","24 Grid Mystery Dumpling Squishy Countdown Calendar Blind Box, Mini Kawaii Dumpling Squeeze Toys, Stress Relief Fidget Squishie","US $149.61","US $446.17","66%","https://aliexpress.com/item/3256812410262697.html","https://ae-pic-a1.aliexpress-media.com/kf/Scd51cdedeb8c4d049f52fc93fdb78b6bf.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812421385751","Shapeable Squishy Stress Ball - Vacuum Fillable Sensory Fidget Toy for Adults and,Soft Elastic Squeeze Toy for Anxiety Relief,","US $40.74","US $121.49","66%","https://aliexpress.com/item/3256812421385751.html","https://ae-pic-a1.aliexpress-media.com/kf/S21e381f8e46f4b508fa8197a360e4e82S.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-27 0:00:00","Not Available"
"3256812409927017","32Pcs Mochi Squishy Toys Bulk Kawaii Food Squishies Party Favor for Kid, Blind Mystery Bags Treasure Box Toy for Classroom Good","US $90.68","US $270.43","66%","https://aliexpress.com/item/3256812409927017.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa22bca9b461d45428a39b53b4eb61877A.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-26 0:00:00","Not Available"
"3256812415718668","Axolotl Squishy Stress Toy Cute Sitting Axolotl Fidget Toy Soft Squeeze Sensory Toy for and Adults, Anxiety Relief Desk Toy, Pa","US $45.32","US $135.15","66%","https://aliexpress.com/item/3256812415718668.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd5a7e1f941ba461eaf9198e97b854240N.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-27 0:00:00","Not Available"
"3256812405777974","Ice Cube Squishy Toy, 2in Squeeze Stress Ball Relief Cubes for Adults, Soft Rubber Sensory Fidget Toy Cube for Anxious Stress R","US $37.56","US $112.02","66%","https://aliexpress.com/item/3256812405777974.html","https://ae-pic-a1.aliexpress-media.com/kf/S2e3e02708b004906b78f20aeee74d16dv.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-25 0:00:00","Not Available"
"3256812379945556","New Cute Simulation Bean Squeeze Toys Children Decompression Toys Keychain Pendant Pinch Music Fidget Toys squishy Toy Kids Toy","US $9.85","US $32.83","70%","https://aliexpress.com/item/3256812379945556.html","https://ae-pic-a1.aliexpress-media.com/kf/S229b0a8726154550bba8ed3166b9adc7y.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-22 0:00:00","Not Available"
"3256812416108637","Shark Dumpling Squishy, Dumpling Squishy with Box, Random 1 of 7 Colors, Colorful Dumplings Squeeze Balls Stress Relief Sensory","US $63.42","US $189.13","66%","https://aliexpress.com/item/3256812416108637.html","https://ae-pic-a1.aliexpress-media.com/kf/Scb0cc9ad5cb64e409efba0e43c25468ed.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-27 0:00:00","Not Available"
"3256812394620601","New product tasting price 3Pcs Big Taba Squishies Strawberry, Cute Strawberry Squeeze Toys, Upgrade Fruit Squishies, Kawaii Sti","US $37.68","US $198.34","81%","https://aliexpress.com/item/3256812394620601.html","https://ae-pic-a1.aliexpress-media.com/kf/Sfa291b55375844df98cd91b1eb0e62c8X.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812379679941","Squishy Honey Cheese Square Squeeze Toys Super Soft Mochi Cheese Fidgets Toys Funny Anti-stress Sensory Toy for Adults Gifts","US $13.64","US $45.47","70%","https://aliexpress.com/item/3256812379679941.html","https://ae-pic-a1.aliexpress-media.com/kf/Se082ef34296f4cc4a7263eeb618916c1V.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-22 0:00:00","Not Available"
"3256812388923298","Realistic Steamed Bun Squishy Toy, Soft PU Foam Slow Rising Squeeze Fidget Toy with Smooth Bao Bun Shape, Handheld Stress Relief Toy for Adults, Desk Play, Office Breaks, Party Favors, Birthday Gifts, Travel and Cute Desktop Decor","US $15.58","US $51.94","70%","https://aliexpress.com/item/3256812388923298.html","https://ae-pic-a1.aliexpress-media.com/kf/S73359b8eb91a4b708f8283e8fa34481b5.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-23 0:00:00","Not Available"
"3256812379817672","Squishy Fruit Grapes Fidget Toy Squeeze Stress Relief Hand Toy Anti-Anxiety Fruit Stretchy Slow Rising Toy Creative Sensory Toy","US $12.55","US $41.83","70%","https://aliexpress.com/item/3256812379817672.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd0b2803606234e1b9360fda340947431i.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-22 0:00:00","Not Available"
"3256812387599881","Cube Sensory Nice-Sicle Stress Relief Squishy Cube Anti-Anxiety Squeeze Object For Focus Population","US $4.34","US $27.14","84%","https://aliexpress.com/item/3256812387599881.html","https://ae-pic-a1.aliexpress-media.com/kf/Sef8668c1c3e141b7ba4cde0869d5e122e.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-23 0:00:00","Not Available"
"3256812399495993","Butter slow rising squishy dumpling stress ball toy for relieving stress enhancing focus at work or school and providing fun du","US $3.29","US $9.82","66%","https://aliexpress.com/item/3256812399495993.html","https://ae-pic-a1.aliexpress-media.com/kf/S9d9f346950da435ab836afd263b211d8r.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
"3256812399682248","New product tasting price Axolotl Squishy Stress Relief Toy, Soft Squeeze Sensory Fidget Toys for Adults, Swirl Stress Balls fo","US $39.68","US $132.27","70%","https://aliexpress.com/item/3256812399682248.html","https://ae-pic-a1.aliexpress-media.com/kf/Sf9a20f7a50d94781ba5c729b6bd5fe00G.jpg","Not Available","Not Available","Not Available","Not Available","Not Available","US","Not Available","Not Available","Not Available","Free","2026-06-24 0:00:00","Not Available"
